,lemma,form,tags,family,language
939,kiʔi,ki-kiʔi,V;POT,4,5
940,ata,k-ata,V;POT,4,5
941,na¹ʔa²,nte-na¹ʔa²,V;PROG,4,5
942,u-la¹sti²,nte¹-la¹sti²,V;PROG,4,5
943,ta¹a²ʔ,n-tyaa¹ʔ,V;HAB,4,5
944,u¹-tę²,k-u-tę¹,V;POT,4,5
945,u-katzǫ¹,nka-katzǫ¹,V;PFV,4,5
946,u-s-e¹lu²,nte-s-e¹lu²,V;PROG,4,5
947,ahi,nku-hwi,V;PFV,4,5
948,i-ty-ano,nte-ty-ano,V;PROG,4,5
949,ichi¹,nkw-ichi¹,V;PFV,4,5
950,i-tyotza,nkw-i-totza,V;PFV,4,5
951,u-roǫ,k-u-roǫ,V;POT,4,5
952,yaa¹ʔ,nte-ya¹a²ʔ,V;PROG,4,5
953,ta¹a²,ta¹a²,V;POT,4,5
954,itzu,k-itzu,V;POT,4,5
955,t-a²ha¹,n-ty-aha,V;HAB,4,5
956,aka,nti-ka,V;HAB,4,5
957,wini,nti-wini,V;HAB,4,5
958,katzǫ¹,nku-katzǫ¹,V;PFV,4,5
959,lala¹,ki-lala¹,V;POT,4,5
960,u-t-ano,nt-u-t-ano,V;HAB,4,5
961,y-a¹ʔwe²,ch-a¹ʔwe²,V;POT,4,5
962,ya²ʔą¹,n-chaʔą,V;HAB,4,5
963,wi¹ʔi²,nku-wi¹ʔi²,V;PFV,4,5
964,u¹-ni²kwę,nte¹-ni²kwę,V;PROG,4,5
965,i-tya¹a²,nkw-i-tya¹a²,V;PFV,4,5
966,u-lu²u¹,nte-lu²u¹,V;PROG,4,5
967,i²chą,nte-k-i²chą,V;PROG,4,5
968,tyu¹kwa²,nku-tyu¹kwa²,V;PFV,4,5
969,xę²,nti¹-xę²,V;HAB,4,5
970,ta¹ką²ʔ,nte-ta¹ką²ʔ,V;PROG,4,5
971,i-ki¹-hnya²,nt-i-ki¹-hnya²,V;HAB,4,5
972,u-t-alaʔ,nte-t-alaʔ,V;PROG,4,5
973,wi²i¹,nku-wi²i¹,V;PFV,4,5
974,u-s-a¹ʔwe²,nka-s-a¹ʔwe²,V;PFV,4,5
975,te¹tza²,nti-te¹tza²,V;HAB,4,5
976,nuʔu,nti-nuʔu,V;HAB,4,5
977,u-la¹ha²,nt-u-la¹ha²,V;HAB,4,5
978,u¹na²,k-una¹,V;POT,4,5
979,u¹-so²ʔ,nte¹-so²ʔ,V;PROG,4,5
980,u-kili,k-u-kili,V;POT,4,5
981,u-tisa¹ʔ,nka-tisa¹ʔ,V;PFV,4,5
982,u-tita¹,nka-tita¹,V;PFV,4,5
983,u-s-a¹ʔwe²,k-u-s-a¹ʔwe²,V;POT,4,5
984,i-lyakwa¹,nt-i-lyakwa¹,V;HAB,4,5
985,i²chą,k-i²chą,V;POT,4,5
986,tu¹kwa²,n-tyu¹kwa²,V;HAB,4,5
987,eta,tala nt-eta,V;HAB,4,5
988,su¹,nte-su¹,V;PROG,4,5
989,etza¹ʔ,nkw-etza¹ʔ,V;PFV,4,5
990,u-t-u¹ʔu²,k-u-t-u¹ʔu²,V;POT,4,5
991,yaą,nte-chaą,V;PROG,4,5
992,u¹la²,k-ula¹,V;POT,4,5
993,u-ka¹ta²,k-u-kata¹,V;POT,4,5
994,ku²ti,nte¹-ku²ti,V;PROG,4,5
995,kehę,nku-kehę,V;PFV,4,5
996,u¹-chi²kwę,nte¹-chi²kwę,V;PROG,4,5
997,u-te¹hę²,nt-u-tehę¹,V;HAB,4,5
998,y-uweʔ,ch-uweʔ,V;POT,4,5
999,u-t-a²ha¹,nka-t-a²ha¹,V;PFV,4,5
1000,hnii,nku-hnii,V;PFV,4,5
1001,i-chata,nt-i-chata,V;HAB,4,5
1002,tyu¹kwa²,n-tyukwa¹,V;HAB,4,5
1003,u-kehę,nt-u-kehę,V;HAB,4,5
1004,u¹-kų²,nt-u¹-kų²,V;HAB,4,5
1005,u-ka¹ti²,nt-u-kati¹,V;HAB,4,5
1006,etza¹ʔ,k-etza¹ʔ,V;POT,4,5
1007,kiʔi,nku-kiʔi,V;PFV,4,5
1008,y-u¹kų²ʔ,ch-u¹kų²ʔ,V;POT,4,5
1009,ahi¹,k-a¹ha²,V;POT,4,5
1010,y-atę¹,nk-y-a¹tę²,V;PFV,4,5
1011,u-sukwi,nt-u-sukwi,V;HAB,4,5
1012,eʔe,nte-k-eʔe,V;PROG,4,5
1013,lyaʔa¹,nti-lyaʔa¹,V;HAB,4,5
1014,y-a¹la²,nte-ch-ala¹,V;PROG,4,5
1015,u-s-uweʔ,nte-s-uweʔ,V;PROG,4,5
1016,u¹-t-i²sę,nt-u¹-t-i²sę,V;HAB,4,5
1017,i-xi¹-ką²ʔ,k-i-xi¹-ką²ʔ,V;POT,4,5
1018,tzoʔo,nkwi-tzoʔo,V;PFV,4,5
1019,hna²,nku-hna²,V;PFV,4,5
1020,y-atzu,n-ch-atzu,V;HAB,4,5
1021,i¹-hni²,nt-i¹-hni²,V;HAB,4,5
1022,so²ʔ,nte-so¹ʔ,V;PROG,4,5
1023,uʔwe,nch-uʔwe,V;PROG,4,5
1024,u-teę,k-u-teę,V;POT,4,5
1025,u-so¹sa²,k-u-so¹sa²,V;POT,4,5
1026,ki¹į²,nku-ki¹į²,V;PFV,4,5
1027,achi¹,k-achi¹,V;POT,4,5
1028,i²su¹,k-isu,V;POT,4,5
1029,y-uweʔ,nk-y-uweʔ,V;PFV,4,5
1030,xiya¹ʔ,ki-xiya¹ʔ,V;POT,4,5
1031,u-s-e¹lu²,nka-s-e¹lu²,V;PFV,4,5
1032,akwę¹,nti¹-kwę²,V;HAB,4,5
1033,u-lu²u¹,k-u-luu,V;POT,4,5
1034,sę²,nte¹-sę²,V;PROG,4,5
1035,aa,tz-aa,V;POT,4,5
1036,i²chaą¹,nt-ichaą,V;HAB,4,5
1037,i-lyatza,nte-lyatza,V;PROG,4,5
1038,i-s-e¹lu²,k-i-s-e¹lu²,V;POT,4,5
1039,lya,nka-lya,V;PFV,4,5
1040,u-la²tza¹,nte-la²tza¹,V;PROG,4,5
1041,u-s-atą,nte-s-atą,V;PROG,4,5
1042,ke²la¹,nti-kela,V;HAB,4,5
1043,y-a²no¹,nte-y-a²no¹,V;PROG,4,5
1044,u-l-a²su¹,k-u-l-asu,V;POT,4,5
1045,lu¹kwa²,nti-lukwa¹,V;HAB,4,5
1046,eʔe,nti-ʔe,V;HAB,4,5
1047,u-ʔne,nkay-u-ʔne,V;PFV,4,5
1048,i-ch-uhwi¹ʔ,nte-ch-uhwi¹ʔ,V;PROG,4,5
1049,akwaʔ,nku-kwaʔ,V;PFV,4,5
1050,laʔa,ki-laʔa,V;POT,4,5
1051,ka¹ta²,nte-ka¹ta²,V;PROG,4,5
1052,u-lakwa¹,k-u-lakwa¹,V;POT,4,5
1053,u-s-uweʔ,k-u-s-uweʔ,V;POT,4,5
1054,i-tya¹a²,nte-tya¹a²,V;PROG,4,5
1055,ya²ʔą¹,ch–aʔą,V;POT,4,5
1056,y-uwi¹ʔ,ch-uwi¹ʔ,V;POT,4,5
1057,ya¹chi²ʔ,n-chachi¹ʔ,V;HAB,4,5
1058,uʔwe,nk-uʔwe,V;PFV,4,5
1059,u-lo¹o²,k-u-lo¹o²,V;POT,4,5
1060,tza²,nti¹-tza²,V;HAB,4,5
1061,i-tyotza,k-i-tyotza,V;POT,4,5
1062,i-ni¹ʔi²,nt-i-ni¹ʔi²,V;HAB,4,5
1063,u¹ʔya²,nte¹-ʔya²,V;PROG,4,5
1064,ta²tza,n-tya²tza,V;HAB,4,5
1065,naa,nku-naa,V;PFV,4,5
1066,u-so¹sa²,nt-u-so¹sa²,V;HAB,4,5
1067,u-t-a¹kę²,nt-u-t-akę¹,V;HAB,4,5
1068,yaa,nte-chaa,V;PROG,4,5
1069,uwe,nt-uwe,V;HAB,4,5
1070,u-t-a¹kǫ²ʔ,nka-t-a¹kǫ²ʔ,V;PFV,4,5
1071,wi²i¹,nti-wii,V;HAB,4,5
1072,teę,nte-teę,V;PROG,4,5
1073,xiya¹ʔ,nku-xiya¹ʔ,V;PFV,4,5
1074,u-lukwa¹,k-u-lukwa¹,V;POT,4,5
1075,u-kehę,nka-kehę,V;PFV,4,5
1076,u¹-sti²,nt-u¹-sti²,V;HAB,4,5
1077,u-roǫ,nka-roǫ,V;PFV,4,5
1078,eta,k-eta,V;POT,4,5
1079,y-asu,nte-ch-asu,V;PROG,4,5
1080,y-a¹kwę²,n-ch-akwę¹,V;HAB,4,5
1081,ka²ʔne¹,nti-kaʔne,V;HAB,4,5
1082,ene,nt-ene,V;PROG,4,5
1083,u-tyele,nt-u-tyele,V;HAB,4,5
1084,na¹a²,nku-na¹a²,V;PFV,4,5
1085,y-uʔu,nk-y-uʔu,V;PFV,4,5
1086,sesu,nti-sesu,V;HAB,4,5
1087,u-s-uweʔ,nt-u-s-uweʔ,V;HAB,4,5
