,lemma,form,tags,family,language
972,kitan,nkitan³ᐟ,V;PFV;2,4,4
973,kiʔu,nkiʔu²³,V;PFV;3,4,4
974,tywi,nwtywi²¹,V;PFV;1,4,4
975,saʔ,kwsa:ʔ²⁴,V;PROSP;3,4,4
976,xyaʔ,xyaʔ¹,V;PROSP;2,4,4
977,tziʔ,kwtziʔ⁴³,V;PROSP;1,4,4
978,tziʔ,nkwtziʔ/ytziʔ⁴³,V;PFV;1,4,4
979,tlyu,nwtlyu²¹,V;PFV;1,4,4
980,tya,ntya³ᐟ,V;PROG;2,4,4
981,jwiʔ,kjwiʔ⁴³,V;PROSP;1,4,4
982,xnaʔ,xnaʔ⁴³,V;PROSP;1,4,4
983,xne,xne²,V;PROSP;2,4,4
984,kila,nkila¹,V;PFV;2,4,4
985,na,na²¹,V;HAB;1,4,4
986,xoʔ,nxoʔ¹²,V;PROG;3,4,4
987,ta,nta⁴³,V;HAB;3,4,4
988,sʔwe,nsʔwe³ᐟ,V;HAB;2,4,4
989,tyiʔn,ntyiʔn¹²,V;PROG;1,4,4
990,xku,nxku²¹,V;PROG;1,4,4
991,tzuʔ,kwtzuʔ/kitzuʔ³ᐟ,V;PROSP;2,4,4
992,jlyo,jlyo²,V;HAB;3,4,4
993,xʔo,nxʔo¹²,V;PROG;3,4,4
994,tykwin,nwtykwin²¹,V;PFV;1,4,4
995,kija,nkija²³,V;HAB;1,4,4
996,tiyan,tiyan⁴³,V;PROSP;1,4,4
997,tzaʔ,ntzaʔ³ᐟ,V;HAB;2,4,4
998,tykwaʔ,tykwaʔ²¹,V;PROSP;3,4,4
999,xyuʔn,nxyuʔn³ᐟ,V;PROG;2,4,4
1000,sʔna,nsʔna¹,V;PROG;3,4,4
1001,naʔ,nwnaʔ¹,V;PFV;3,4,4
1002,kitzi,nkitzi²³,V;HAB;1,4,4
1003,tyʔwi,ntyʔwi³,V;HAB;3,4,4
1004,jyu,ntjyu¹,V;PROG;3,4,4
1005,naʔ,naʔ/nyaʔ²⁴,V;HAB;3,4,4
1006,lya,nkilya⁴³,V;HAB;1,4,4
1007,kitun,nkitun³ᐟ,V;PFV;2,4,4
1008,chuʔ,nwchuʔ³,V;PFV;3,4,4
1009,seʔ,nkiseʔ³,V;HAB;1,4,4
1010,tywiʔ,nwtywiʔ³ᐟ,V;PFV;1,4,4
1011,tkwiʔ,ntykwiʔ²,V;PROG;3,4,4
1012,sne,nsne¹⁴,V;PROG;3,4,4
1013,ta,nkwta/nwtta³,V;PFV;1,4,4
1014,ji,ntji²¹,V;PROG;1,4,4
1015,sʔwa,sʔwa²⁴,V;PROSP;3,4,4
1016,slyaʔ,nxlyaʔ³ᐟ,V;HAB;2,4,4
1017,kiten,nkiten⁴³,V;PFV;1,4,4
1018,kine,nkine⁴³,V;HAB;1,4,4
1019,ʔya,nkwʔya¹²,V;PFV;3,4,4
1020,ʔni,kiʔni³,V;PROSP;1,4,4
1021,jki,nwjki²¹,V;PFV;1,4,4
1022,kila,nkila³ᐟ,V;PFV;3,4,4
1023,tya,nwtya¹,V;PFV;3,4,4
1024,tza,kwtza³,V;PROSP;3,4,4
1025,xku,nxku³ᐟ,V;HAB;2,4,4
1026,tywi,ntywi³ᐟ,V;PROG;2,4,4
1027,ta,nttya³ᐟ,V;HAB;2,4,4
1028,ʔu,lʔu¹⁴,V;PROG;3,4,4
1029,jwi,yjwi³,V;PFV;1,4,4
1030,xkuʔn,xkuʔn¹⁴,V;PROSP;3,4,4
1031,jʔin,ntjʔin³ᐟ,V;PROG;2,4,4
1032,kyoʔ,nkyoʔ¹,V;PFV;2,4,4
1033,tyi,nkityi³ᐟ,V;HAB;2,4,4
1034,xtyu,xtyu¹²,V;PROSP;3,4,4
1035,tkwi,ntkwi²¹,V;HAB;1,4,4
1036,kun,ntgun³ᐟ,V;PROG;2,4,4
1037,tykwan,ntygwan¹,V;PROG;2,4,4
1038,kine,nkine³ᐟ,V;PROG;2,4,4
1039,nʔa,ntyʔan²⁴,V;HAB;3,4,4
1040,snyi,xnyi³ᐟ,V;PROSP;2,4,4
1041,tiyan,kan⁴³,V;PROSP;1,4,4
1042,tyiʔn,ntyiʔn¹²,V;HAB;1,4,4
1043,xen,kixen³ᐟ,V;PROSP;2,4,4
1044,xʔwa,nxʔwa³ᐟ,V;HAB;2,4,4
1045,aʔ,nwkyaʔ¹,V;PFV;2,4,4
1046,xla,nxla³ᐟ,V;HAB;1,4,4
1047,ne,ne⁴³,V;HAB;1,4,4
1048,tʔan,ntyʔan²¹,V;HAB;3,4,4
1049,skwaʔ,nskwaʔ³,V;HAB;1,4,4
1050,ʔya,kwʔya⁴³,V;PROSP;1,4,4
1051,jkaʔ,njkaʔ¹,V;PROG;3,4,4
1052,xen,kixen²⁴,V;PROSP;3,4,4
1053,tʔan,ntyʔan³,V;HAB;3,4,4
1054,naʔ,nkinaʔ³ᐟ,V;HAB;2,4,4
1055,sta,nsta²¹,V;HAB;3,4,4
1056,xʔan,nwxʔan³ᐟ,V;PFV;2,4,4
1057,xtiʔ,nxtiʔ⁴³,V;PROG;1,4,4
1058,tyiʔ,nttyiʔ²¹,V;HAB;3,4,4
1059,sun,nwsun³,V;PFV;1,4,4
1060,xen,nkixen¹,V;PROG;2,4,4
1061,sʔna,nsʔna²¹,V;HAB;3,4,4
1062,tkwi,tkwi/jkwi²¹,V;PROSP;3,4,4
1063,tkun,ntkun³ᐟ,V;HAB;2,4,4
1064,xne,nwxne²,V;PFV;2,4,4
1065,sʔwe,nsʔwe¹⁴,V;PROG;3,4,4
1066,kila,nkila³ᐟ,V;HAB;3,4,4
1067,lyʔe / lʔe,nkwʔe²⁴,V;HAB;3,4,4
1068,ta,kta (/kwta?)³ᐟ,V;PROSP;2,4,4
1069,ʔa,lʔa⁴³,V;HAB;1,4,4
1070,sʔna,nsʔna³ᐟ,V;PROG;2,4,4
1071,ʔni,nkiʔni³,V;HAB;1,4,4
1072,siʔn,nsiʔn¹,V;PROG;3,4,4
1073,sʔan,xʔan³ᐟ,V;PROSP;2,4,4
1074,taʔ,tya:ʔ³ᐟ,V;PROSP;2,4,4
1075,tykwan,ntykwan¹,V;HAB;3,4,4
1076,kilyu,nkilyu¹²,V;HAB;3,4,4
1077,kyoʔ,nkyoʔ¹²,V;PROG;1,4,4
1078,kiten,nkiten¹²,V;PROG;3,4,4
1079,xʔan,nxʔan¹,V;HAB;3,4,4
1080,la,lya³ᐟ,V;PROSP;2,4,4
1081,snyi,nwsnyi³,V;PFV;3,4,4
1082,ku,yku¹,V;PFV;1,4,4
1083,kinu,kinu²,V;PROSP;3,4,4
1084,tkwiʔ,ntkwiʔ³,V;HAB;1,4,4
1085,tzuʔ,nwtzuʔ³ᐟ,V;PFV;1,4,4
1086,tuʔ,ntyuʔ²⁴,V;HAB;3,4,4
1087,we,nkwe¹²,V;PFV;1,4,4
1088,tykwin,ntykwin²¹,V;HAB;1,4,4
1089,xtyu,nxtyu¹²,V;HAB;1,4,4
1090,xtyu,nxtyu¹²,V;PROG;1,4,4
1091,tʔa,nwtʔa¹²,V;PFV;1,4,4
1092,tykwan,ntykwan¹,V;PROG;2,4,4
1093,na,na⁴³,V;PROG;1,4,4
1094,so:ʔ,nwsoʔ⁴³,V;PFV;1,4,4
1095,ʔya,kwʔya²⁴,V;PROSP;3,4,4
1096,naʔ,naʔ¹⁴,V;PROG;3,4,4
1097,jki,njki²¹,V;PROG;1,4,4
1098,tzi,kitzi¹,V;PROSP;2,4,4
1099,jnya,nwjnya³ᐟ,V;PFV;2,4,4
1100,xkwan,nxkwan²¹,V;HAB;1,4,4
1101,na,nwna³,V;PFV;3,4,4
1102,ʔu,nkwʔu⁴³,V;PFV;1,4,4
1103,tyka,ntyka⁴³,V;HAB;1,4,4
1104,xnaʔ,nxnaʔ¹⁴,V;PROG;3,4,4
1105,suʔ,xuʔ²⁴,V;PROSP;3,4,4
1106,tʔin,ntʔin²¹,V;HAB;1,4,4
1107,tykwaʔ,nwtykwaʔ³ᐟ,V;PFV;2,4,4
1108,slyaʔ,nxlyaʔ¹⁴,V;HAB;3,4,4
1109,ʔyu,ntiʔyu¹²,V;PROG;3,4,4
1110,xʔu,nwxʔu¹²,V;PFV;3,4,4
1111,tykwan,ntykwan²,V;PROG;1,4,4
1112,ta,nkita¹,V;PROG;1,4,4
1113,la,nkwla³,V;PFV;1,4,4
1114,kila,kila²¹,V;PROSP;3,4,4
1115,la,kwla²⁴,V;PROSP;3,4,4
1116,xla,nwxla¹,V;PFV;2,4,4
1117,ʔu,ntiʔu¹,V;PROG;2,4,4
1118,tkwi,tykwi³ᐟ,V;PROSP;2,4,4
1119,skwi,xkwi³,V;PROSP;3,4,4
1120,kilu,nkilu⁴³,V;PFV;1,4,4
1121,xkwan,nwxkwan²⁴,V;PFV;3,4,4
1122,kita,nkita²¹,V;HAB;1,4,4
1123,tiʔun,ntiʔun²,V;PROG;1,4,4
1124,o,ntiyo²¹,V;HAB;1,4,4
1125,ne,kine³ᐟ,V;PROSP;2,4,4
1126,tkun,ntkun⁴³,V;PROG;1,4,4
1127,la,ntla⁴³,V;PROG;1,4,4
1128,sweʔn,nsweʔn³ᐟ,V;PROG;3,4,4
1129,sʔwa,nsʔwa¹⁴,V;PROG;3,4,4
1130,jʔin,jyʔin²¹,V;PROSP;3,4,4
1131,kya,nkya/nkiʔan²,V;PFV;2,4,4
1132,xʔwa,nxʔwa⁴³,V;PROG;1,4,4
1133,xti,xti²¹,V;PROSP;1,4,4
1134,tʔwa,nkwʔwa²¹,V;PFV;1,4,4
1135,tyka,tyka¹,V;PROSP;2,4,4
1136,ʔo,nkwʔo³ᐟ,V;PFV;2,4,4
1137,tʔan,nkwʔan³ᐟ,V;PFV;2,4,4
1138,slaʔ,nslaʔ¹,V;PROG;3,4,4
1139,lyʔe / lʔe,nkwʔe²⁴,V;PFV;3,4,4
1140,xʔu,nxʔu¹,V;PROG;2,4,4
1141,kinaʔ,nkinaʔ⁴³,V;HAB;1,4,4
1142,kinu,nkinu²,V;PFV;1,4,4
1143,skwin,nskwin³ᐟ,V;HAB;2,4,4
1144,tykwin,tykwin²¹,V;PROSP;1,4,4
1145,jywi,njywi³ᐟ,V;PROG;2,4,4
1146,tiya,ntiya¹⁴,V;PROG;3,4,4
1147,tyun,nwttyun³ᐟ,V;PFV;3,4,4
1148,jyʔan,nwjyʔan²,V;PFV;2,4,4
1149,xti,nxti³ᐟ,V;HAB;2,4,4
1150,we,ntywe³ᐟ,V;PROG;2,4,4
1151,jkuʔn,njkuʔn⁴³,V;PROG;1,4,4
1152,xti,nxti¹,V;PROG;3,4,4
1153,ʔa,nkwʔa²⁴,V;PFV;3,4,4
1154,skwaʔ,nskwaʔ³ᐟ,V;HAB;2,4,4
1155,tza,nkitza²,V;PROG;1,4,4
1156,chuʔ,nwchuʔ³ᐟ,V;PFV;2,4,4
1157,swiʔ,nswiʔ⁴³,V;HAB;1,4,4
1158,xkuʔn,nxkuʔn³ᐟ,V;PROG;2,4,4
1159,laʔ,kwlaʔ³ᐟ,V;PROSP;2,4,4
1160,xnaʔ,nxnaʔ¹²,V;PROG;3,4,4
1161,skaʔn,nskaʔn³ᐟ,V;PROG;3,4,4
1162,tkwiʔ,ntkwiʔ²¹,V;HAB;3,4,4
1163,lu,ntlyu²⁴,V;HAB;3,4,4
1164,skwi,nskwi³ᐟ,V;PROG;2,4,4
1165,ʔwe,ntʔwe²⁴,V;HAB;3,4,4
1166,xen,nkwxen²³,V;PFV;3,4,4
1167,keʔ,ntkeʔ³ᐟ,V;HAB;2,4,4
1168,xtyi,nwxtyi²¹,V;PFV;1,4,4
1169,tzun,kwtzun⁴³,V;PROSP;1,4,4
1170,tykwan,nwtykwan²³,V;PFV;3,4,4
1171,ja,ntlja¹,V;PROG;3,4,4
1172,ʔni,nwʔni¹²,V;PFV;3,4,4
1173,tʔa,nwtʔa²,V;PFV;2,4,4
1174,tʔin,tyʔin³,V;PROSP;3,4,4
1175,tzjin,ntzjin³ᐟ,V;PROG;2,4,4
1176,tkwiʔ,tkwiʔ³,V;PROSP;1,4,4
1177,ji,ntji³ᐟ,V;HAB;2,4,4
1178,ʔu,yʔu²³,V;PFV;3,4,4
1179,taʔ,ntyaʔ³ᐟ,V;HAB;2,4,4
1180,tjin,tyjin³ᐟ,V;PROSP;2,4,4
1181,kita,nkita³,V;PFV;3,4,4
1182,ʔa,nkwʔa¹,V;PFV;2,4,4
1183,xʔo,xʔo¹,V;PROSP;2,4,4
1184,xʔan,xʔan¹,V;PROSP;3,4,4
1185,ʔa,ntlʔa³ᐟ,V;PROG;1,4,4
1186,nʔa,nyʔan³ᐟ,V;PROSP;2,4,4
1187,ti,nkiti²¹,V;PROG;1,4,4
1188,jʔin,nwjʔin³ᐟ,V;PFV;2,4,4
1189,tiyu,ntiyu¹²,V;HAB;1,4,4
1190,tyʔo,nwtyʔo¹,V;PFV;3,4,4
1191,xu,kwxu³,V;PROSP;1,4,4
1192,tyweʔn,nwtyweʔn¹,V;PFV;2,4,4
1193,kitun,nkitun²,V;HAB;1,4,4
1194,xki,nxki³ᐟ,V;PROG;2,4,4
1195,tjin,tjin⁴³,V;PROSP;1,4,4
1196,laʔ,kilaʔ¹²,V;PROSP;3,4,4
1197,tiya,tiya⁴³,V;PROSP;1,4,4
1198,tʔo,nwtʔo¹,V;PFV;3,4,4
1199,kijaʔn,nkijaʔn²³,V;PFV;3,4,4
1200,kuʔ,ntykuʔ³ᐟ,V;HAB;2,4,4
1201,tʔan,tyʔan²¹,V;PROSP;1,4,4
1202,tkwi,nwtkwi³ᐟ,V;PFV;2,4,4
1203,ʔni,nkiʔni²¹,V;HAB;1,4,4
1204,ʔya,kwʔya³ᐟ,V;PROSP;2,4,4
1205,kita,nkita²,V;PROG;3,4,4
1206,na,na/nya³,V;HAB;3,4,4
1207,ni,ni²¹,V;HAB;3,4,4
1208,sweʔn,nxweʔn⁴³,V;HAB;1,4,4
1209,tyiʔn,tyiʔn¹²,V;PROSP;3,4,4
1210,sʔwa,nwsʔwa³ᐟ,V;PFV;2,4,4
1211,tʔen,nwtʔen²¹,V;PFV;1,4,4
1212,tzuʔ,nkitzuʔ¹²,V;PROG;3,4,4
1213,tʔa,tʔa²,V;PROSP;2,4,4
1214,jkwan,nwjkwan¹,V;PFV;2,4,4
1215,tiʔ,nkitiʔ¹,V;PROG;1,4,4
1216,jwiʔ,kjwiʔ³ᐟ,V;PROSP;2,4,4
1217,jlyaʔ,jlyaʔ³ᐟ,V;PROSP;2,4,4
1218,sʔan,xʔan³,V;PROSP;1,4,4
1219,xtya,xtya³ᐟ,V;PROSP;2,4,4
1220,ten,nkiten³ᐟ,V;PROG;2,4,4
1221,jkwan,nwjkwan¹²,V;PFV;3,4,4
1222,tza,ncha³,V;HAB;1,4,4
1223,sʔwi / tʔwi,yʔwi³ᐟ,V;PFV;2,4,4
1224,ʔi,nkwʔi³ᐟ,V;PFV;2,4,4
1225,tzuʔ,nkitzuʔ¹²,V;PROG;1,4,4
1226,tzu,kwtzu³,V;PROSP;1,4,4
1227,xen,kixen⁴³,V;PROSP;1,4,4
1228,tkwa,ntkwa³ᐟ,V;PROG;2,4,4
1229,laʔ,nkilaʔ²,V;PROG;2,4,4
1230,tykwa,ntykwa³ᐟ,V;HAB;1,4,4
1231,ʔya,wʔya³ᐟ,V;PFV;3,4,4
1232,kila,nkila³ᐟ,V;PROG;2,4,4
1233,xta,xta¹,V;PROSP;3,4,4
1234,xʔya,nxʔya¹,V;PROG;3,4,4
1235,tʔwa,nkwʔwa²,V;PFV;2,4,4
1236,tziʔ,kitziʔ²⁴,V;PROSP;3,4,4
1237,kinu,nkinu²,V;PROG;1,4,4
1238,tza,nttza²⁴,V;HAB;3,4,4
1239,na,yna³ᐟ,V;PFV;3,4,4
1240,cha,ncha²,V;PROG;1,4,4
1241,kilu,kilu³ᐟ,V;PROSP;2,4,4
1242,twe,ntwe²¹,V;HAB;3,4,4
1243,xʔwa,xʔwa⁴³,V;PROSP;1,4,4
1244,jkwaʔn,jykwaʔn³ᐟ,V;PROSP;2,4,4
1245,yjwi,nyjwi³ᐟ,V;HAB;2,4,4
1246,xyaʔ,nxyaʔ¹²,V;PFV;1,4,4
1247,xʔwa,nxʔwa¹,V;PROG;3,4,4
1248,kin,ntkin¹²,V;PROG;3,4,4
1249,ta,yta³,V;PFV;3,4,4
1250,jkwi,njykwi²¹,V;HAB;1,4,4
1251,tzen,nttzen²⁴,V;HAB;3,4,4
1252,swi,nswi³ᐟ,V;PROG;2,4,4
1253,loʔ,nkwlo⁴³,V;PFV;1,4,4
1254,xkwi,nxkwi²¹,V;PROG;1,4,4
1255,tiyan,ntiyan²,V;PROG;2,4,4
1256,jyʔan,jyʔan¹²,V;PROSP;3,4,4
1257,jyu,kwjyu³,V;PROSP;1,4,4
1258,xne,nwxne:³ᐟ,V;PFV;2,4,4
1259,xnyi,nwxnyi²¹,V;PFV;1,4,4
1260,ʔi,ntʔi²,V;PROG;1,4,4
1261,skwin,nskwin/nxkwin³,V;HAB;1,4,4
1262,ʔu,kwʔu²⁴,V;PROSP;3,4,4
1263,tya,tya³,V;PROSP;1,4,4
1264,suʔ,nxuʔ³ᐟ,V;HAB;2,4,4
1265,wen,ntywen (a veces se madura)³,V;HAB;1,4,4
1266,xjaʔ,xjaʔ³ᐟ,V;PROSP;1,4,4
1267,tkwa,ntkwa¹,V;PROG;2,4,4
1268,loʔ,ntlo³ᐟ,V;PROG;2,4,4
1269,xu,kwxu³ᐟ,V;PROSP;2,4,4
1270,xen,kixen²³,V;PROSP;3,4,4
1271,stya,nstya³ᐟ,V;PROG;2,4,4
1272,yaʔ,nkwyaʔ²³,V;PFV;1,4,4
1273,tiyu,ntiyu¹²,V;PROG;3,4,4
1274,xne,nxne¹⁴,V;HAB;3,4,4
1275,skwan,xkwan³,V;PROSP;1,4,4
1276,xnaʔ,xnaʔ¹⁴,V;PROSP;3,4,4
1277,kita,kita²¹,V;PROSP;1,4,4
1278,xkuʔ,nwxkuʔ¹,V;PFV;2,4,4
1279,jkaʔ,jykaʔ³,V;PROSP;1,4,4
1280,kijaʔn,kijaʔn²³,V;PROSP;3,4,4
1281,tywi,ntywi²¹,V;HAB;1,4,4
1282,kilu,nkilu⁴³,V;HAB;1,4,4
1283,swiʔ,swiʔ³ᐟ,V;PROSP;2,4,4
1284,ʔa,ntlʔa⁴³,V;PROG;1,4,4
1285,skwin,nskwin²,V;PROG;3,4,4
1286,tykwa,tykwa³ᐟ,V;PROSP;2,4,4
1287,kyoʔ,nkyoʔ²³,V;HAB;3,4,4
1288,skwin,nskwin²,V;PROG;1,4,4
1289,xu,nxu²¹,V;HAB;3,4,4
1290,tza,nwtza³ᐟ,V;PFV;2,4,4
1291,tziʔ,nkitziʔ⁴³,V;HAB;1,4,4
1292,tʔa,ntʔa¹²,V;HAB;3,4,4
1293,tzun,ntzun³ᐟ,V;HAB;2,4,4
1294,tzjin,tzjin³ᐟ,V;PROSP;2,4,4
1295,xʔya,nxʔya¹,V;HAB;3,4,4
1296,tkwiʔ,ntkwiʔ³ᐟ,V;HAB;2,4,4
1297,kuʔ,ykuʔ¹,V;PFV;2,4,4
1298,tjin,ntjin³ᐟ,V;PROG;2,4,4
1299,tzun,ntzun⁴³,V;PROG;1,4,4
1300,ʔo,ntiʔo²⁴,V;HAB;3,4,4
1301,slyaʔ,xlyaʔ³ᐟ,V;PROSP;2,4,4
1302,skaʔn,skaʔn³ᐟ,V;PROSP;2,4,4
1303,joʔ,ntijoʔ²¹,V;HAB;1,4,4
1304,tkwa,ntykwa²¹,V;HAB;1,4,4
1305,xʔu,xuʔ¹²,V;PROSP;3,4,4
1306,tiʔ,nttyiʔ³,V;HAB;3,4,4
1307,xlyu,nwxlyu¹²,V;PFV;1,4,4
1308,tuʔ,ntyuʔ³ᐟ,V;HAB;2,4,4
1309,xjaʔ,nxjaʔ³ᐟ,V;PROG;1,4,4
1310,tyʔwa,ntyʔwa¹²,V;HAB;3,4,4
1311,tʔin,nwtʔin³,V;PFV;1,4,4
1312,jki,njki¹,V;PROG;3,4,4
1313,saʔ,nwsaʔ¹,V;PFV;2,4,4
1314,ji,ntji²¹,V;HAB;1,4,4
1315,skwin,skwin²¹,V;PROSP;3,4,4
1316,tiyu,tiyu¹,V;PROSP;2,4,4
1317,naʔ,nwnaʔ³ᐟ,V;PFV;2,4,4
1318,so:ʔ,xoʔ⁴³,V;PROSP;1,4,4
1319,tiyu,tiyu¹²,V;PROSP;3,4,4
1320,kija,kija¹,V;PROSP;2,4,4
1321,xnya,nwxnya¹⁴,V;PFV;3,4,4
1322,kuʔ,ntykuʔ²¹,V;HAB;1,4,4
1323,nyi,nwnyi¹,V;PFV;3,4,4
1324,kitan,kitan³ᐟ,V;PROSP;2,4,4
1325,tyʔwi,ntyʔwi²,V;PROG;1,4,4
1326,tzaʔ,nkwtzaʔ/ytzaʔ⁴³,V;PFV;1,4,4
1327,tʔin,ntʔin³,V;PROG;3,4,4
1328,jwi,yjwi¹²,V;PFV;3,4,4
1329,skwa,nwskwa³ᐟ,V;PFV;3,4,4
1330,tyʔwa,ntyʔwa¹²,V;PROG;1,4,4
1331,tyi,nkwtyi³,V;PFV;1,4,4
1332,kun,kun⁴³,V;PROSP;3,4,4
1333,jwi,ntjwi³,V;HAB;1,4,4
1334,lu,kwlu³,V;PROSP;1,4,4
1335,skwin,skwin³,V;PROSP;1,4,4
1336,snyaʔ,nsnyaʔ²,V;PROG;1,4,4
1337,slaʔ,nwslaʔ³ᐟ,V;PFV;2,4,4
1338,skwin,nwskwin¹,V;PFV;3,4,4
1339,jyu,ntjyu²,V;PROG;1,4,4
1340,tykaʔn,ntykaʔn²⁴,V;HAB;3,4,4
1341,jkwi,njkwi²¹,V;HAB;3,4,4
1342,la,ntla²,V;PROG;1,4,4
1343,xnu,nxnu¹,V;PROG;3,4,4
1344,keʔ,ntkeʔ¹,V;PROG;2,4,4
1345,xkwi,nxkwi²¹,V;HAB;1,4,4
1346,jya,ntjya¹,V;PROG;2,4,4
1347,ne,kine⁴³,V;PROSP;1,4,4
1348,yaʔ,ntiyaʔ³ᐟ,V;HAB;2,4,4
1349,tkwi,tkwi/jkwi³,V;PROSP;1,4,4
1350,tun,tyun:³ᐟ,V;PROSP;2,4,4
1351,tkwi,"nwtkwi, nkkwi¹",V;PFV;3,4,4
1352,cha,ncha³,V;HAB;1,4,4
1353,ʔya,nkwʔya³ᐟ,V;PFV;3,4,4
1354,na,na²¹,V;HAB;3,4,4
1355,xnu,xnu²¹,V;PROSP;1,4,4
1356,la,nkwla²,V;PFV;2,4,4
1357,nʔa,ntyʔan³ᐟ,V;HAB;2,4,4
1358,tyi,ntyi³,V;HAB;3,4,4
1359,tyka,ntyka¹²,V;PROG;1,4,4
1360,jlya,jlya²⁴,V;PROSP;3,4,4
1361,kiʔu,nkiʔu¹,V;HAB;2,4,4
1362,tzu,kwtzu³,V;PROSP;3,4,4
1363,ʔya,nkiʔya³ᐟ,V;HAB;2,4,4
1364,kitzi,nkitzi¹,V;PROG;2,4,4
1365,sna,nxna⁴³,V;HAB;1,4,4
1366,la,nkwla²¹,V;PFV;1,4,4
1367,stun,nxtun³,V;HAB;1,4,4
1368,tyiʔ,kwtyiʔ²¹,V;PROSP;3,4,4
1369,skwi,nwskwi³,V;PFV;1,4,4
1370,nyi,kwnyi³ᐟ,V;PROSP;2,4,4
1371,tiʔun,ntiʔun²,V;PROG;3,4,4
1372,tyʔwe,tyʔwe³ᐟ,V;PROSP;2,4,4
1373,jkaʔ,jykaʔ²¹,V;PROSP;3,4,4
1374,kitiʔ,nkitiʔ⁴³,V;HAB;1,4,4
1375,skwi,nxkwi³,V;HAB;1,4,4
1376,we,nkwe¹²,V;PFV;3,4,4
1377,xkwan,nxkwan:¹,V;PROG;2,4,4
1378,kyan,nkyan¹,V;PFV;1,4,4
1379,tʔa,ntʔa¹²,V;HAB;1,4,4
1380,na,kwna³ᐟ,V;PROSP;2,4,4
1381,lyu,kilyu¹²,V;PROSP;3,4,4
1382,sweʔn,xweʔn⁴³,V;PROSP;1,4,4
1383,skwa,nwskwa¹,V;PFV;2,4,4
1384,ten,nten²,V;PROG;3,4,4
1385,snyaʔ,nxnyaʔ²¹,V;HAB;3,4,4
1386,jlya,jlya³ᐟ,V;PROSP;2,4,4
1387,kya,nkya/nkiʔan¹²,V;PFV;3,4,4
1388,kuʔ,ykuʔ¹,V;PFV;1,4,4
1389,tzaʔ,nkitzaʔ²,V;PROG;2,4,4
1390,sweʔ,nsweʔ⁴³,V;PROG;1,4,4
1391,jnya,nwjnya³,V;PFV;1,4,4
1392,xnyi,xnyi²¹,V;PROSP;3,4,4
1393,tyiʔn,nwtyiʔn¹²,V;PFV;1,4,4
1394,xtyi,nxtyi¹,V;HAB;3,4,4
1395,tziʔ,nkwtziʔ/ytziʔ³ᐟ,V;PFV;3,4,4
1396,styi,nxtyi²¹,V;HAB;3,4,4
1397,tkwa,tykwa²¹,V;PROSP;1,4,4
1398,tiʔya,tiʔya³ᐟ,V;PROSP;2,4,4
1399,xkwan,nxkwan⁴³,V;PROG;1,4,4
1400,jyu,kwjyu²¹,V;PROSP;3,4,4
1401,xʔya,nwxʔya¹,V;PFV;3,4,4
1402,tkwa,ntykwa²⁴,V;HAB;3,4,4
1403,kitzaʔ,kitzaʔ³ᐟ,V;PROSP;2,4,4
1404,tʔwa,ntyʔwa⁴³,V;HAB;1,4,4
1405,xnaʔ,nwxnaʔ¹²,V;PFV;3,4,4
1406,kila,kila²⁴,V;PROSP;3,4,4
1407,loʔ,ntlo³ᐟ,V;HAB;2,4,4
1408,kilu,nkilu²⁴,V;PFV;3,4,4
1409,kyoʔ,nkyoʔ²,V;PFV;2,4,4
1410,nya,nkwnya³ᐟ,V;PFV;2,4,4
1411,kyan,nkyan²⁴,V;HAB;3,4,4
1412,sta,nsta³ᐟ,V;HAB;2,4,4
1413,ʔna,nkiʔna²¹,V;HAB;3,4,4
1414,styi,nstyi²,V;PROG;1,4,4
1415,la,ntla³,V;PROG;3,4,4
1416,sta,nwsta¹,V;PFV;3,4,4
1417,xnu,nwxnu¹,V;PFV;3,4,4
1418,kun,nwkun³,V;PFV;1,4,4
1419,tiyu,ntiyu¹²,V;PROG;1,4,4
1420,kun,nwkun³ᐟ,V;PFV;2,4,4
1421,tziʔ,nkitziʔ¹²,V;PROG;1,4,4
1422,sʔna,nsʔna²,V;PROG;3,4,4
1423,xyaʔ,xyaʔ²³,V;PROSP;1,4,4
1424,xta,xta²¹,V;PROSP;1,4,4
1425,tkwi,tykwi²¹,V;PROSP;1,4,4
1426,naʔ,nkwnaʔ³ᐟ,V;PFV;2,4,4
1427,sʔan,nwsʔan³ᐟ,V;PFV;2,4,4
1428,tiyan,nwtiyan¹,V;PFV;1,4,4
1429,xyaʔ,nwxyaʔ¹,V;PFV;2,4,4
1430,tiʔun,nkwʔun³ᐟ,V;PFV;2,4,4
1431,slaʔ,slaʔ³,V;PROSP;1,4,4
1432,jwi,ntyjwi²⁴,V;HAB;3,4,4
1433,ʔya,ʔya³ᐟ,V;PROG;3,4,4
1434,tiʔun,nkwʔun³,V;PFV;1,4,4
1435,ʔu,nkwʔu³ᐟ,V;PFV;2,4,4
1436,we,ntywe³,V;HAB;3,4,4
1437,lyu,kilyu²,V;PROSP;2,4,4
1438,tjin,ntyjin³,V;HAB;1,4,4
1439,tkwiʔ,tykwiʔ³,V;PROSP;3,4,4
1440,so:ʔ,nsoʔ⁴³,V;PROG;1,4,4
1441,chuʔ,kichuʔ³ᐟ,V;PROSP;2,4,4
1442,skwaʔ,nwskwaʔ³,V;PFV;1,4,4
